Setting up a new session...
epoch:110|margin:0.3000|loss:0.0007|reg:0.0000|acc:0.9944|meanMargin:0.8752
epoch:111|margin:0.3000|loss:0.0001|reg:0.0000|acc:0.9981|meanMargin:0.9019
epoch:112|margin:0.3000|loss:0.0017|reg:0.0000|acc:0.9925|meanMargin:0.8336
epoch:113|margin:0.3000|loss:0.0006|reg:0.0000|acc:0.9944|meanMargin:0.8380
epoch:114|margin:0.3000|loss:0.0025|reg:0.0000|acc:0.9910|meanMargin:0.7715
epoch:115|margin:0.3000|loss:0.0003|reg:0.0000|acc:0.9955|meanMargin:0.8191
epoch:116|margin:0.3000|loss:0.0019|reg:0.0000|acc:0.9903|meanMargin:0.8237
epoch:117|margin:0.3000|loss:0.0017|reg:0.0000|acc:0.9918|meanMargin:0.7937
epoch:118|margin:0.3000|loss:0.0009|reg:0.0000|acc:0.9937|meanMargin:0.7365
epoch:119|margin:0.3000|loss:0.0002|reg:0.0000|acc:0.9974|meanMargin:0.7603
/home/sunqilin/dpj/simple-triple-loss/model/models.py:40: UserWarning: nn.init.normal is now deprecated in favor of nn.init.normal_.
  init.normal(m.weight.data, 1.0, 0.02)
/home/sunqilin/dpj/simple-triple-loss/model/models.py:41: UserWarning: nn.init.constant is now deprecated in favor of nn.init.constant_.
  init.constant(m.bias.data, 0.0)
/home/sunqilin/dpj/simple-triple-loss/model/models.py:47: UserWarning: nn.init.normal is now deprecated in favor of nn.init.normal_.
  init.normal(m.weight.data, std=0.001)
/home/sunqilin/dpj/simple-triple-loss/model/models.py:48: UserWarning: nn.init.constant is now deprecated in favor of nn.init.constant_.
  init.constant(m.bias.data, 0.0)
Setting up a new session...
