Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2004/11/23,167.915,170.83,166.5,167.52,24801700,0,1,84.21747127,85.67948436,83.50778052,84.01935971,24801700
2004/11/24,174.84,177.21,172.51,174.76,30531400,0,1,87.69069277,88.87936208,86.52208539,87.65056891,30531400
2004/11/26,175.8,180.03,175.32,179.39,12947200,0,1,88.17217907,90.29372809,87.93143592,89.97273722,12947200
2004/11/29,180.255,182.95,177.51,181.05,21311800,0,1,90.40657644,91.75824892,89.02982655,90.80530728,21311800
2004/11/30,180.7,183,180.25,181.98,15384600,0,1,90.6297654,91.78332634,90.4040687,91.27174714,15384600
2004/12/1,181.77,182.5,179.55,179.96,15712400,0,1,91.16642201,91.53255222,90.05298494,90.25861971,15712400
2004/12/2,179.9,181.51,178.55,179.4,12509200,0,1,90.22852682,91.03601947,89.55143671,89.9777527,12509200
2004/12/3,180,181.06,177.6,180.4,11726600,0,1,90.27868164,90.81032277,89.07496589,90.47930093,11726600
2004/12/6,179.13,180.7,176.02,176.29,12495400,0,1,89.84233468,90.6297654,88.28251968,88.4179377,12495400
2004/12/7,176,176.2,170.55,171.43,13728000,0,1,88.27248872,88.37279836,85.53905086,85.9804133,13728000
2004/12/8,170.57,173.68,168.73,169.98,15068500,0,1,85.54908182,87.10889682,84.62623307,85.25316836,15068500
2004/12/9,170.25,173.5,168.47,173.43,15292600,0,1,85.38858639,87.01861814,84.49583053,86.98350976,15292600
2004/12/10,173.43,174.88,171.29,171.65,8625700,0,1,86.98350976,87.7107547,85.91019655,86.09075391,8625700
2004/12/13,172.03,173.18,169.45,170.45,9627500,0,1,86.28134224,86.8581227,84.9873478,85.48889603,9627500
2004/12/14,171,178.82,169.6,178.69,22154600,0,1,85.76474756,89.68685473,85.06258004,89.62165346,22154600
2004/12/15,177.99,180.69,176.66,179.78,22919000,0,1,89.2705697,90.62474992,88.60351055,90.16834103,22919000
2004/12/16,177.22,180.49,175.95,176.47,17128400,0,1,88.88437756,90.52444028,88.2474113,88.50821639,17128400
2004/12/17,176.76,180.5,176.55,180.08,14757600,0,1,88.65366537,90.52945576,88.54834024,90.3188055,14757600
2004/12/20,182,188.46,181.87,185.02,19649300,0,1,91.2817781,94.52177968,91.21657683,92.79645376,19649300
2004/12/21,186.28,187.88,183.4,183.75,11021500,0,1,93.42840453,94.2308817,91.98394563,92.15948751,11021500
2004/12/22,183.9,186.85,183.01,186.3,7806100,0,1,92.23471974,93.71428703,91.78834182,93.4384355,7806100
2004/12/23,187.45,188.6,186,187.9,7221900,0,1,94.01521597,94.59199643,93.28797103,94.24091267,7221900
2004/12/27,189.43,193.3,189.1,191.91,12195900,0,1,95.00828146,96.94927312,94.84277055,96.25212108,12195900
2004/12/28,192.11,193.55,191.01,192.76,8283300,0,1,96.35243072,97.07466018,95.80072767,96.67843707,8283300
2004/12/29,191.97,193.52,191.78,192.9,5350800,0,1,96.28221397,97.05961373,96.18691981,96.74865383,5350800
2004/12/30,192.97,198.23,191.85,197.6,11796700,0,1,96.7837622,99.4219059,96.22202818,99.10593051,11796700
2004/12/31,199.23,199.88,192.56,192.79,15321600,0,1,99.92345413,100.2494605,96.57812743,96.69348352,15321600
2005/1/3,197.4,203.64,195.46,202.71,31656700,0,1,99.00562087,102.1352818,98.0326173,101.668842,31656700
2005/1/4,201.33,202.93,193.48,194.5,27484200,0,1,100.9767054,101.7791826,97.0395518,97.551131,27484200
2005/1/5,193.45,196.9,192.23,193.51,16456700,0,1,97.02450535,98.75484675,96.41261651,97.05459825,16456700
2005/1/6,195.25,195.9,187.72,188.55,20753400,0,1,97.92729217,98.25329852,94.15063399,94.56691902,20753400
2005/1/7,190.64,194.25,188.78,193.85,19306400,0,1,95.61515482,97.42574394,94.68227511,97.22512465,19306400
2005/1/10,194.5,198.1,191.83,195.06,15064100,0,1,97.551131,99.35670463,96.21199722,97.83199801,15064100
2005/1/11,195.62,197.71,193.18,193.54,13903400,0,1,98.11286502,99.16110082,96.88908733,97.06964469,13903400
2005/1/12,194.33,195.93,190.5,195.38,16339200,0,1,97.4658678,98.26834497,95.54493807,97.99249344,16339200
2005/1/13,195.38,197.39,194.05,195.33,13685100,0,1,97.99249344,99.00060538,97.32543429,97.96741603,13685100
2005/1/14,196,200.01,194.13,199.97,19261300,0,1,98.30345334,100.3146618,97.36555815,100.2945998,19261300
2005/1/18,200.89,205.02,198.66,203.9,26318800,0,1,100.7560242,102.8274184,99.63757164,102.2656844,26318800
2005/1/19,204.64,205.3,196.71,197.3,22492800,0,1,102.6368301,102.9678519,98.65955259,98.95546604,22492800
2005/1/20,192.58,196.25,192,193.92,17985100,0,1,96.58815839,98.4288404,96.29726042,97.26023302,17985100
2005/1/21,194.44,195.36,188.12,188.28,18498200,0,1,97.5210381,97.98246248,94.35125328,94.431501,18498200
2005/1/24,188.69,189.33,180.32,180.72,28017300,0,1,94.63713577,94.95812664,90.43917708,90.63979637,28017300
2005/1/25,182.2,182.24,176.29,177.12,21297000,0,1,91.38208775,91.40214968,88.4179377,88.83422274,21297000
2005/1/26,179.27,189.41,179.15,189.24,24591100,0,1,89.91255143,94.9982505,89.85236565,94.9129873,24591100
2005/1/27,188.76,188.86,185.2,188.08,13241500,0,1,94.67224415,94.72239897,92.88673244,94.33119135,13241500
2005/1/28,190.13,194.7,186.34,190.34,24391900,0,1,95.35936523,97.65144064,93.45849743,95.46469035,24391900
2005/1/31,193.69,196.36,191.72,195.62,19174200,0,1,97.14487693,98.48401071,96.15682691,98.11286502,19174200
2005/2/1,194.38,203.75,190.63,191.9,37640300,0,1,97.49094521,102.1904521,95.61013934,96.24710559,37640300
2005/2/2,215.55,216.8,203.66,205.96,65533000,0,1,108.1087213,108.7356566,102.1453128,103.2988737,65533000
2005/2/3,205.99,213.37,205.81,210.86,25950200,0,1,103.3139202,107.0153461,103.2236415,105.7564601,25950200
2005/2/4,206.47,207.75,202.6,204.36,29608900,0,1,103.5546633,104.1966451,101.6136717,102.4963966,29608900
2005/2/7,205.26,206.4,195.51,196.03,25894800,0,1,102.94779,103.5195549,98.05769471,98.31849979,25894800
2005/2/8,196.96,200.02,194.53,198.64,22937000,0,1,98.78493965,100.3196772,97.56617744,99.62754067,22937000
2005/2/9,200.76,201.6,189.46,191.58,34308600,0,1,100.6908229,101.1121234,95.02332791,96.08661016,34308600
2005/2/10,191.97,192.21,185.25,187.98,37927400,0,1,96.28221397,96.40258555,92.91180986,94.28103653,37927400
2005/2/11,186.66,192.32,186.07,187.4,26205700,0,1,93.61899286,96.45775585,93.32307941,93.99013855,26205700
2005/2/14,186.08,193.08,181,192.99,77047200,0,1,93.32809489,96.83893251,90.78022987,96.79379317,77047200
2005/2/15,193.605,199.84,193.08,195.23,51514000,0,1,97.10224533,100.2293986,96.83893251,97.9172612,51514000
2005/2/16,194.7,199.33,194.3,198.41,33031500,0,1,97.65144064,99.97360895,97.45082135,99.51218458,33031500
2005/2/17,197.83,199.75,196.81,197.9,20807900,0,1,99.22128661,100.1842592,98.70970741,99.25639498,20807900
2005/2/18,198.51,198.84,196.66,197.95,16954800,0,1,99.5623394,99.72785032,98.63447518,99.28147239,16954800
2005/2/22,196.5,198.9,190.39,191.37,26940400,0,1,98.55422746,99.75794321,95.48976777,95.98128503,26940400
2005/2/23,193.3,194.48,188.66,193.95,31140800,0,1,96.94927312,97.54110003,94.62208933,97.27527947,31140800
2005/2/24,183.37,189.85,182.23,188.89,51576900,0,1,91.96889918,95.21893172,91.3971342,94.73744542,51576900
2005/2/25,189.15,189.92,185.51,185.87,19927000,0,1,94.86784796,95.2540401,93.0422124,93.22276976,19927000
2005/2/28,186,189.87,185.85,187.99,15621100,0,1,93.28797103,95.22896269,93.2127388,94.28605201,15621100
2005/3/1,189.29,189.75,185.39,186.06,18603700,0,1,94.93806471,95.1687769,92.98202661,93.31806392,18603700
2005/3/2,185.95,187.67,184.36,185.18,14556400,0,1,93.26289362,94.12555658,92.46543193,92.87670148,14556400
2005/3/3,186.13,187.75,184.31,187.005,15201900,0,1,93.3531723,94.16568043,92.44035452,93.792027,15201900
2005/3/4,186.7,187.25,185.07,185.9,13534600,0,1,93.63905479,93.91490632,92.82153117,93.23781621,13534600
2005/3/7,187.78,189.6,187.03,188.81,17317400,0,1,94.18072688,95.09354466,93.80456571,94.69732156,17317400
2005/3/8,189.1,189.85,184.97,185.2,16076100,0,1,94.84277055,95.21893172,92.77137635,92.88673244,16076100
2005/3/9,184.21,184.65,180.16,181.35,22698000,0,1,92.3901997,92.61088092,90.35892936,90.95577175,22698000
2005/3/10,181.01,181.2,177.4,179.98,21899000,0,1,90.78524536,90.88053952,88.97465624,90.26865068,21899000
2005/3/11,180.44,180.95,177.15,177.8,16040500,0,1,90.49936286,90.75515246,88.84926918,89.17527553,16040500
2005/3/14,178.33,178.4,172.57,174.99,22270900,0,1,89.4410961,89.47620447,86.55217828,87.765925,22270900
2005/3/15,175.25,180,174.21,178.61,20823300,0,1,87.89632754,90.27868164,87.37471738,89.5815296,20823300
2005/3/16,176.7,178.61,175.01,175.6,14198300,0,1,88.62357248,89.5815296,87.77595597,88.07186942,14198300
2005/3/17,177.13,179.64,175.8,179.29,16504600,0,1,88.83923822,90.09812428,88.17217907,89.9225824,16504600
2005/3/18,178.81,180.4,178.31,180.04,14165800,0,1,89.68183925,90.47930093,89.43106513,90.29874357,14165800
2005/3/21,179.27,182.17,177.25,180.88,14952400,0,1,89.91255143,91.3670413,88.89942401,90.72004409,14952400
2005/3/22,181.18,181.94,177.85,178.6,11252100,0,1,90.87050855,91.25168521,89.20035294,89.57651412,11252100
2005/3/23,177.97,180.24,177.97,178.98,9680300,0,1,89.26053873,90.39905322,89.26053873,89.76710245,9680300
2005/3/24,180.228,180.86,179.2,179.25,7402900,0,1,90.39303464,90.71001312,89.87744306,89.90252047,7402900
2005/3/28,181.68,184.8,180.95,181.42,17458500,0,1,91.12128267,92.68611315,90.75515246,90.99088013,17458500
2005/3/29,181.05,183.28,178.07,179.57,12933000,0,1,90.80530728,91.92375984,89.31069356,90.0630159,12933000
2005/3/30,180.64,181.45,179.6,180.45,12459700,0,1,90.59967251,91.00592658,90.07806235,90.50437835,12459700
2005/3/31,177.95,181.39,177.64,180.51,13523600,0,1,89.25050777,90.97583368,89.09502782,90.53447124,13523600
2005/4/1,181.76,182.95,179.99,180.04,12351600,0,1,91.16140653,91.75824892,90.27366616,90.29874357,12351600
2005/4/4,179.95,185.32,179.84,185.29,16136600,0,1,90.25360423,92.94691823,90.19843392,92.93187179,16136600
2005/4/5,187.73,190.26,187.57,188.57,17455900,0,1,94.15564947,95.4245665,94.07540175,94.57694998,17455900
2005/4/6,189.24,189.65,187.58,189.22,10494600,0,1,94.9129873,95.11862207,94.08041724,94.90295633,10494600
2005/4/7,188.78,194.62,188.64,193.76,19365000,0,1,94.68227511,97.61131678,94.61205836,97.1799853,19365000
2005/4/8,193.69,195.1,191.45,192.05,10222900,0,1,97.14487693,97.85205993,96.02140889,96.32233783,10222900
2005/4/11,193.09,194.8,192.32,193.23,10810100,0,1,96.84394799,97.70159547,96.45775585,96.91416474,10810100
2005/4/12,193,194.42,189.41,193.955,14624500,0,1,96.79880865,97.51100714,94.9982505,97.27778721,14624500
2005/4/13,193.47,194.32,189.73,192.93,13098400,0,1,97.03453632,97.46085231,95.15874593,96.76370027,13098400
2005/4/14,193.27,194.36,190.1,191.45,12293000,0,1,96.93422667,97.48091424,95.34431878,96.02140889,12293000
2005/4/15,190.1,190.34,184.66,185,23131600,0,1,95.34431878,95.46469035,92.6158964,92.7864228,23131600
2005/4/18,184.58,187.88,183.49,186.97,13087400,0,1,92.57577254,94.2308817,92.02908497,93.77447281,13087400
2005/4/19,189.33,192,188.03,191.4,16843100,0,1,94.95812664,96.29726042,94.30611394,95.99633148,16843100
2005/4/20,198.58,200.5,195.91,198.1,30872000,0,1,99.59744778,100.5604204,98.258314,99.35670463,30872000
2005/4/21,200.42,205,199.32,204.75,35468200,0,1,100.5202965,102.8173874,99.96859347,102.6920004,35468200
2005/4/22,222.905,224,214.26,215.81,66343700,0,1,111.7976085,112.3468038,107.461724,108.2391238,66343700
2005/4/25,217.82,224.74,217.52,223.53,39640300,0,1,109.2472358,112.7179495,109.0967713,112.1110762,39640300
2005/4/26,220.22,222,218.29,218.75,34509400,0,1,110.4509515,111.3437074,109.4829634,109.7136756,34509400
2005/4/27,217.99,220.85,216.74,219.78,20509000,0,1,109.332499,110.7669269,108.7055637,110.2302703,20509000
2005/4/28,219.5,222.08,217.71,219.45,17348200,0,1,110.0898368,111.3838312,109.1920654,110.0647594,17348200
2005/4/29,221.91,222.25,217.82,220,18322000,0,1,111.298568,111.4690944,109.2472358,110.3406109,18322000
2005/5/2,222.05,223.7,220.21,222.29,19515200,0,1,111.3687848,112.1963394,110.445936,111.4891563,19515200
2005/5/3,221.54,228.15,221.32,226.19,35524800,0,1,111.1129952,114.428229,111.0026546,113.4451944,35524800
2005/5/4,227.18,229.88,226.999,228.5,24142800,0,1,113.9417272,115.2959074,113.850947,114.6037709,24142800
2005/5/5,228.62,228.62,225.88,226.98,15004100,0,1,114.6639566,114.6639566,113.2897145,113.8414176,15004100
2005/5/6,228.4,229.25,226.47,228.02,13514200,0,1,114.553616,114.979932,113.585628,114.3630277,13514200
2005/5/9,228,228.5,225.43,226.02,11062500,0,1,114.3529967,114.6037709,113.0640178,113.3599312,11062500
2005/5/10,225.47,227.8,224.72,227.8,12678900,0,1,113.0840797,114.2526871,112.7079185,114.2526871,12678900
2005/5/11,228.9,231.98,227.93,231.29,22934600,0,1,114.8043902,116.3491587,114.3178884,116.0030904,22934600
2005/5/12,230.81,232.23,228.2,228.72,17878500,0,1,115.7623473,116.4745458,114.4533064,114.7141115,17878500
2005/5/13,229.18,231.09,227.32,229.24,14816100,0,1,114.9448237,115.9027808,114.0119439,114.9749166,14816100
2005/5/16,229.68,231.62,228.57,231.05,11351400,0,1,115.1955978,116.1686013,114.6388792,115.8827189,11351400
2005/5/17,230.56,233.45,230.2,233.13,15602100,0,1,115.6369602,117.0864346,115.4564029,116.9259392,15602100
2005/5/18,233.61,239.97,233.52,239.16,24599300,0,1,117.1666823,120.3565291,117.121543,119.950275,24599300
2005/5/19,240.48,241.17,238.27,239.18,19413500,0,1,120.6123187,120.958387,119.5038971,119.960306,19413500
2005/5/20,241.21,241.67,239.65,241.61,16310600,0,1,120.9784489,121.2091611,120.1960336,121.1790682,16310600
2005/5/23,243.16,258.1,242.71,255.45,42733800,0,1,121.9564679,129.4495985,121.7307712,128.1204957,42733800
2005/5/24,256.96,265.44,253.5,256,58028100,0,1,128.8778335,133.1309625,127.1424766,128.3963472,58028100
2005/5/25,252.73,260.98,250.63,260.81,36079600,0,1,126.7562845,130.8940574,125.7030332,130.8087942,36079600
2005/5/26,260.96,263.76,258.3,259.2,27066100,0,1,130.8840265,132.2883615,129.5499082,130.0013016,27066100
2005/5/27,260.48,266.05,259.25,266,24343800,0,1,130.6432833,133.4369069,130.026379,133.4118295,24343800
2005/5/31,269.56,278.4,269.37,277.27,44429100,0,1,135.1973412,139.6310276,135.1020471,139.0642781,44429100
2005/6/1,283.2,292.89,282.02,288,70313000,0,1,142.0384591,146.8984615,141.4466322,144.4458906,70313000
2005/6/2,288.73,289.78,284.6,287.9,35912200,0,1,144.8120208,145.3386465,142.7406266,144.3957358,35912200
2005/6/3,286.79,289.3,277.41,280.26,37527000,0,1,143.8390173,145.0979033,139.1344949,140.5639073,37527000
2005/6/6,282.39,293.75,281.83,290.94,45006700,0,1,141.632205,147.329793,141.351338,145.9204424,45006700
2005/6/7,297.1,299.59,290.3,293.12,48597300,0,1,149.0099795,150.2588346,145.5994516,147.0138176,48597300
2005/6/8,292.85,293.19,278,279.56,51350300,0,1,146.8783995,147.0489259,139.4304083,140.2128236,51350300
2005/6/9,284.72,288.5,280.56,286.31,32849300,0,1,142.8008124,144.6966647,140.7143718,143.5982741,32849300
2005/6/10,286.99,287.28,280.02,282.5,25367800,0,1,143.9393269,144.0847759,140.4435357,141.6873754,25367800
2005/6/13,279.82,284.19,276.52,282.75,25580700,0,1,140.3432261,142.5349919,138.6881169,141.8127624,25580700
2005/6/14,278.59,281.24,277.75,278.35,20163600,0,1,139.7263218,141.0554246,139.3050213,139.6059502,20163600
2005/6/15,275,277.3,267.43,274.8,41724400,0,1,137.9257636,139.0793246,134.1290435,137.825454,41724400
2005/6/16,274.26,278.3,273.07,277.44,24899800,0,1,137.5546179,139.5808728,136.9577755,139.1495413,24899800
2005/6/17,279,280.3,275.9,280.3,20847900,0,1,139.9319565,140.5839692,138.377157,140.5839692,20847900
2005/6/20,276.08,287.672,271.73,286.7,42007300,0,1,138.4674357,144.2813828,136.2857009,143.7938779,42007300
2005/6/21,288.18,290.3,284.97,287.84,30234300,0,1,144.5361693,145.5994516,142.9261995,144.3656429,30234300
2005/6/22,289.67,292.32,288.67,289.3,20927000,0,1,145.2834762,146.612579,144.7819279,145.0979033,20927000
2005/6/23,288,294.81,286.5,289.71,28084600,0,1,144.4458906,147.8614341,143.6935683,145.3035381,28084600
2005/6/24,290.9,298,289.58,297.25,35506800,0,1,145.9003805,149.4613729,145.2383368,149.0852118,35506800
2005/6/27,298.9,304.47,293.86,304.1,35570100,0,1,149.9127663,152.70639,147.3849633,152.5208172,35570100
2005/6/28,306.28,309.25,302,302,38034900,0,1,153.6141923,155.1037905,151.4675659,151.4675659,38034900
2005/6/29,302.5,304.38,292.15,292.72,36560800,0,1,151.71834,152.6612507,146.5273158,146.8131983,36560800
2005/6/30,294.34,298.93,291.04,294.15,30158600,0,1,147.6257064,149.9278128,145.9705972,147.5304122,30158600
2005/7/1,295.04,296.24,289.22,291.25,18436700,0,1,147.9767902,148.5786481,145.0577795,146.0759224,18436700
2005/7/5,292,295.98,290.23,295.71,14973000,0,1,146.4520836,148.4482455,145.5643432,148.3128275,14973000
2005/7/6,297.3,297.6,291.38,291.525,15984500,0,1,149.1102892,149.2607536,146.1411236,146.2138481,15984500
2005/7/7,289.39,295.8,288.51,295.54,21322800,0,1,145.1430427,148.3579668,144.7016802,148.2275643,21322800
2005/7/8,296.25,297.5,294.05,296.23,14900200,0,1,148.5836635,149.2105988,147.4802574,148.5736326,14900200
2005/7/11,296.4,296.6,291.02,293.35,16763800,0,1,148.6588958,148.7592054,145.9605663,147.1291737,16763800
2005/7/12,293.39,294.4,290.93,291.784,11718000,0,1,147.1492356,147.6557993,145.9154269,146.3437491,11718000
2005/7/13,292.51,299.24,292.1,298.86,22852900,0,1,146.7078731,150.0832927,146.5022384,149.8927044,22852900
2005/7/14,305.34,306.75,300.07,300.89,21314000,0,1,153.142737,153.84992,150.4995778,150.9108473,21314000
2005/7/15,301.24,303.4,299.78,301.19,16859900,0,1,151.0863892,152.1697334,150.3541288,151.0613118,16859900
2005/7/18,300,301.9,297.75,299.54,12403100,0,1,150.4644694,151.417411,149.3359859,150.2337572,12403100
2005/7/19,302.26,310.35,301.8,309.9,25217500,0,1,151.5979684,155.6554936,151.3672562,155.4297969,25217500
2005/7/20,305.57,312.6088,301.8,312,28592100,0,1,153.2580931,156.7883907,151.3672562,156.4830482,28592100
2005/7/21,314.05,317.8,311.21,313.94,39539200,0,1,157.5112221,159.3920279,156.0868251,157.4560517,39539200
2005/7/22,306.37,309.25,296.33,302.4,46726800,0,1,153.6593316,155.1037905,148.6237874,151.6681852,46726800
2005/7/25,302.39,303.29,294.96,295.85,19298200,0,1,151.6631697,152.1145631,147.9366663,148.3830442,19298200
2005/7/26,295.01,298,292.09,296.09,19614100,0,1,147.9617437,149.4613729,146.4972229,148.5034158,19614100
2005/7/27,297.74,298.23,292.4,296.93,14421300,0,1,149.3309704,149.576729,146.6527028,148.9247163,14421300
2005/7/28,297.2,297.41,293.28,293.5,11839300,0,1,149.0601344,149.1654595,147.0940653,147.2044059,11839300
2005/7/29,292.14,292.84,286.99,287.76,16709800,0,1,146.5223003,146.8733841,143.9393269,144.3255191,16709800
2005/8/1,288.48,292.5,288.1,291.6099,11313400,0,1,144.6866338,146.7028577,144.4960454,146.2564296,11313400
2005/8/2,291.6,299.52,291.12,299.19,14565800,0,1,146.2514643,150.2237263,146.0107211,150.0582153,14565800
2005/8/3,298,299.72,295.6,297.3,11849300,0,1,149.4613729,150.3240359,148.2576572,149.1102892,11849300
2005/8/4,295.55,299,295.25,297.73,10462500,0,1,148.2325798,149.9629212,148.0821153,149.3259549,10462500
2005/8/5,297.5,298.51,291.31,292.35,11867500,0,1,149.2105988,149.7171625,146.1060153,146.6276254,11867500
2005/8/8,293.6,295.65,290.49,291.25,8954600,0,1,147.2545607,148.2827346,145.6947457,146.0759224,8954600
2005/8/9,291.96,292.68,288.51,291.57,11547000,0,1,146.4320216,146.7931363,144.7016802,146.2364178,11547000
2005/8/10,291.3,292.33,284.88,285.68,13744200,0,1,146.1009998,146.6175945,142.8810601,143.2822987,13744200
2005/8/11,285.89,286.58,280.62,284.05,15014700,0,1,143.3876239,143.7336921,140.7444647,142.4647751,15014700
2005/8/12,283.36,290.2,281.64,289.721,13158600,0,1,142.1187068,145.5492967,141.2560439,145.3090551,13158600
2005/8/15,289.98,292.77,283.77,284,16333000,0,1,145.4389561,146.8382757,142.3243416,142.4396977,16333000
2005/8/16,284.88,287.79,283.34,285.65,14204100,0,1,142.8810601,144.3405655,142.1086759,143.2672523,14204100
2005/8/17,285.51,286.57,284,285.1,7758800,0,1,143.1970355,143.7286767,142.4396977,142.9914008,7758800
2005/8/18,275.91,280.5,275,279.99,23721800,0,1,138.3821725,140.6842789,137.9257636,140.4284893,23721800
2005/8/19,280.99,281.45,279.62,280,11074700,0,1,140.9300375,141.1607497,140.2429164,140.4335048,11074700
2005/8/22,281.24,281.47,273.35,274.01,13612300,0,1,141.0554246,141.1707807,137.098209,137.4292309,13612300
2005/8/23,276.16,279.74,274.12,279.58,11631700,0,1,138.5075596,140.3031022,137.4844012,140.2228545,11631700
2005/8/24,277.57,284.75,276.45,282.57,17169000,0,1,139.2147426,142.8158589,138.6530086,141.7224837,17169000
2005/8/25,282.55,284,279.97,282.59,8744400,0,1,141.7124528,142.4396977,140.4184583,141.7325147,8744400
2005/8/26,283.48,285.02,282.66,283.58,7503000,0,1,142.1788926,142.9512769,141.7676231,142.2290474,7503000
2005/8/29,282.24,289.12,282.24,288.45,11794100,0,1,141.5569728,145.0076246,141.5569728,144.6715873,11794100
2005/8/30,287.22,289.51,285.88,287.27,9574400,0,1,144.054683,145.2032285,143.3826084,144.0797604,9574400
2005/8/31,288.23,288.5,284.36,286,10057900,0,1,144.5612467,144.6966647,142.6202551,143.4427942,10057900
2005/9/1,285.91,287.5,285,286.25,5478700,0,1,143.3976548,144.1951165,142.9412459,143.5681812,5478700
2005/9/2,286.51,289.99,286.44,288.45,6862100,0,1,143.6985838,145.4439716,143.6634754,144.6715873,6862100
2005/9/6,289,289.39,286.8,287.11,8416100,0,1,144.9474389,145.1430427,143.8440327,143.9995127,8416100
2005/9/7,285.89,295.5,285.28,294.87,14984000,0,1,143.3876239,148.2075024,143.0816794,147.891527,14984000
2005/9/8,294.83,299.28,293.36,295.39,13213300,0,1,147.871465,150.1033547,147.1341891,148.1523321,13213300
2005/9/9,297.28,299.1,296.56,299.09,8772200,0,1,149.1002582,150.013076,148.7391435,150.0080605,8772200
2005/9/12,301.75,311.42,301,309.74,20752200,0,1,151.3421788,156.1921502,150.9660176,155.3495492,20752200
2005/9/13,308.74,315.53,306.17,311.68,20579200,0,1,154.8480009,158.2535134,153.559022,156.3225527,20579200
2005/9/14,308.73,313.28,300.3,303,22529000,0,1,154.8429855,157.1250299,150.6149339,151.9691141,22529000
2005/9/15,299.8,306.75,297.91,302.62,30901400,0,1,150.3641598,153.84992,149.4162336,151.7785258,30901400
2005/9/16,304.02,304.5,299.87,300.2,15144400,0,1,152.4806933,152.7214364,150.3992681,150.564779,15144400
2005/9/19,301,306,300.71,303.79,11512200,0,1,150.9660176,153.4737588,150.8205686,152.3653372,11512200
2005/9/20,306.15,311.3,305.23,307.91,18683200,0,1,153.548991,156.1319644,153.0875667,154.4317159,18683200
2005/9/21,308.41,313.76,305.96,311.9,20219100,0,1,154.68249,157.3657731,153.4536969,156.4328934,20219100
2005/9/22,311.49,319.22,310.17,311.37,25986700,0,1,156.2272586,160.1042264,155.5652149,156.1670728,25986700
2005/9/23,313,317.21,312.59,315.36,16950600,0,1,156.9845964,159.0961145,156.7789616,158.1682502,16950600
2005/9/26,319.5,320.95,312.56,314.28,19769000,0,1,160.2446599,160.9719048,156.7639152,157.6265781,19769000
2005/9/27,314.95,318.41,313.38,313.94,13732400,0,1,157.9626155,159.6979723,157.1751847,157.4560517,13732400
2005/9/28,314.22,315.1,305.6,306,15978800,0,1,157.5964853,158.0378477,153.2731395,153.4737588,15978800
2005/9/29,306.68,310.72,306.08,309.62,11216300,0,1,153.8148116,155.8410664,153.5138826,155.2893634,11216300
2005/9/30,314.22,317.5,312.29,316.46,18284200,0,1,157.5964853,159.2415635,156.6284972,158.7199533,18284200
2005/10/3,313.63,320.11,312.79,318.68,18302200,0,1,157.3005718,160.5506043,156.8792713,159.8333904,18302200
2005/10/4,319.58,321.28,310.74,311,18270300,0,1,160.2847838,161.1374158,155.8510974,155.9814999,18270300
2005/10/5,312.69,314.9,308,310.71,16640100,0,1,156.8291165,157.937538,154.4768553,155.836051,16640100
2005/10/6,313.98,314.48,310.09,312.75,15971600,0,1,157.4761137,157.7268878,155.5250911,156.8592094,15971600
2005/10/7,314.79,316.67,310.54,312.99,13527000,0,1,157.8823677,158.8252784,155.7507878,156.9795809,13527000
2005/10/10,313.31,314.82,309.15,310.65,11133200,0,1,157.1400764,157.8974142,155.0536357,155.8059581,11133200
2005/10/11,311.16,312.65,304.86,306.1,17068100,0,1,156.0617477,156.8090545,152.9019938,153.5239136,17068100
2005/10/12,305.2,307.19,299,300.97,18593700,0,1,153.0725202,154.0706012,149.9629212,150.9509712,18593700
2005/10/13,302,302,290.685,297.44,21114200,0,1,151.4675659,151.4675659,145.7925476,149.1805059,21114200
2005/10/14,299.26,300.23,292.54,296.14,17021100,0,1,150.0933237,150.5798255,146.7229196,148.5284932,17021100
2005/10/17,297.5,305.2,294.56,305,15118200,0,1,149.2105988,153.0725202,147.736047,152.9722106,15118200
2005/10/18,304.96,307.96,302.74,303.28,14141400,0,1,152.9521486,154.4567933,151.8387116,152.1095476,14141400
2005/10/19,304,309.87,303.96,308.7,14007300,0,1,152.4706623,155.4147504,152.4506004,154.827939,14007300
2005/10/20,309.99,311.13,301.21,303.2,27795500,0,1,155.4749362,156.0467012,151.0713428,152.0694237,27795500
2005/10/21,345.8,346.43,333,339.9,45739000,0,1,173.4353784,173.7513538,167.015561,170.4762438,45739000
2005/10/24,343.37,349.3,342.19,348.65,18844500,0,1,172.2166162,175.1907972,171.6247893,174.8647909,18844500
2005/10/25,345.78,347.4,342.86,346.91,13742800,0,1,173.4253474,174.2378556,171.9608266,173.9920969,13742800
2005/10/26,346.28,356,346.19,355.44,17797100,0,1,173.6761215,178.5511704,173.6309822,178.2703033,17797100
2005/10/27,356.6,357.09,351.68,353.06,10258500,0,1,178.8520993,179.0978579,176.384482,177.0766186,10258500
2005/10/28,355.27,358.95,355.02,358.17,11795100,0,1,178.1850401,180.0307376,178.0596531,179.63953,11795100
2005/10/31,360.24,374.75,359.51,372.14,28657100,0,1,180.6777349,187.9551997,180.3116046,186.6461588,28657100
2005/11/1,371.86,383.9,369.01,379.38,32679400,0,1,186.5057253,192.544366,185.0763128,190.277368,32679400
